node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius time age type organ parent_node_id 
40187 40188 2432 5.8169 -7.1959 -67.0489 6.0120 -7.2842 -67.1777 0.0200 19.4917 1.5853 3 2 2432  
36727 36728 2130 -5.3212 -2.2710 -58.2223 -5.1068 -2.1442 -58.2012 0.0200 19.4925 1.2267 3 2 2130  
29274 29275 1633 -1.8617 -2.1565 -50.7838 -2.0147 -1.9636 -50.8269 0.0200 19.4926 2.0020 3 2 1633  
36972 36973 2149 -5.5567 -2.2220 -60.4234 -5.5001 -2.0776 -60.6195 0.0200 19.4927 1.0651 3 2 2149  
11199 11200 594 5.5000 -9.5001 -27.5529 5.6548 -9.4232 -27.7335 0.0200 19.4931 3.1314 3 2 594  
38466 38467 2267 10.5845 -2.0148 -56.8592 10.8169 -1.9883 -56.9476 0.0200 19.4931 1.3985 3 2 2267  
41074 41075 2580 3.1161 0.1006 -76.1786 3.1054 0.3270 -76.2840 0.0400 19.4933 1.9318 2 2 2580  
25579 25948 1433 -1.1998 -8.3894 -45.8590 -0.9556 -8.3540 -45.8991 0.0200 19.4933 0.6349 3 2 1433  
44369 44370 2795 4.4571 1.0906 -10.1631 4.6842 1.1124 -10.2653 0.0200 19.4937 3.1309 3 2 2795  
41120 41121 2588 3.9499 -2.1482 -78.2033 4.1537 -2.1506 -78.3480 0.0400 19.4941 1.1410 2 2 2588  
20816 20817 1134 -4.8882 8.5192 -36.2132 -5.0665 8.6914 -36.1804 0.0200 19.4943 0.7691 3 2 1134  
43647 43648 2735 6.8369 17.8530 -11.2663 6.6978 17.7159 -11.4223 0.0200 19.4948 2.7960 3 2 2735  
1751 1752 85 -0.4693 -3.1287 -23.3753 -0.3338 -3.0600 -23.5739 0.0400 19.4948 19.2699 2 2 85  
20897 21308 1162 1.5126 -8.9231 -39.8882 1.4219 -8.7101 -39.9824 0.0200 19.4951 0.6331 3 2 1162  
40708 40709 2502 4.0944 -4.5404 -73.3161 4.0869 -4.5600 -73.5652 0.0400 19.4954 4.2048 2 2 2502  
38832 38833 2299 7.8410 -3.7993 -63.1748 7.9263 -3.6163 -63.3221 0.0200 19.4954 1.0624 3 2 2299  
44932 44933 4 -3.9431 -6.6373 -3.5058 -4.0739 -6.8487 -3.5323 0.0600 19.4955 3.0000 4 2 4  
4097 4098 209 9.5108 1.8404 -21.7386 9.4545 2.0311 -21.8900 0.0200 19.4955 3.1291 3 2 209  
9497 9498 502 -5.6540 -4.6217 -26.9391 -5.7312 -4.4743 -27.1257 0.0200 19.4959 1.2233 3 2 502  
44692 44693 2825 9.5011 7.8462 -1.4398 9.5355 8.0865 -1.3800 0.0200 19.4960 2.7948 3 2 2825  
32254 32255 1822 6.7005 -13.7048 -39.5812 6.8360 -13.7394 -39.3740 0.0200 19.4960 1.3957 3 2 1822  
33660 33918 1933 4.4298 -11.2096 -54.7419 4.6067 -11.1014 -54.8815 0.0200 19.4961 0.6322 3 2 1933  
10181 10182 540 -2.8072 -1.6754 -33.7657 -2.7207 -1.6955 -33.9994 0.0400 19.4962 17.5403 2 2 540  
16659 16660 896 2.2274 -5.8386 -31.4251 2.1400 -5.6044 -31.4198 0.0200 19.4965 4.5271 3 2 896  
23311 23312 1278 -2.7773 -15.5885 -36.0707 -2.8071 -15.5881 -36.2685 0.0400 19.4965 14.2278 2 2 1278  
44861 44862 2848 13.2515 6.8843 -6.0002 13.0619 7.0094 -5.8959 0.0200 19.4971 0.7663 3 2 2848  
44867 44868 2849 13.3600 6.6510 -5.9695 13.2822 6.5712 -5.7457 0.0200 19.4971 0.7663 3 2 2849  
28408 28409 1579 -7.7847 -0.1652 -46.7079 -7.9033 -0.3827 -46.7414 0.0200 19.4971 4.5265 3 2 1579  
31110 31111 1748 2.4828 3.3641 -44.4150 2.3250 3.5570 -44.4349 0.0200 19.4978 4.5258 3 2 1748  
44412 44413 2799 1.6454 3.0946 -12.4649 1.5515 3.2753 -12.6098 0.0200 19.4983 1.2209 3 2 2799  
37649 37650 2201 1.1875 -5.4561 -62.2409 1.1010 -5.6851 -62.2917 0.0200 19.4984 1.5786 3 2 2201  
29369 29370 1641 3.6500 -1.0904 -53.2978 3.6708 -1.0939 -53.4967 0.0400 19.4985 12.2299 2 2 1641  
26287 26288 1451 3.8992 -0.7987 -45.2548 4.0456 -0.9080 -45.4254 0.0200 19.4987 5.2441 3 2 1451  
1636 1637 78 8.0294 -6.5361 -21.8656 8.1469 -6.7124 -21.9982 0.0200 19.4987 1.9959 3 2 78  
23677 23678 1298 -0.7102 -14.6768 -31.8793 -0.4639 -14.6593 -31.9185 0.0200 19.4987 1.9958 3 2 1298  
38249 38250 2249 9.7486 -4.9855 -55.8615 9.9216 -5.0038 -55.6819 0.0200 19.4989 2.4974 3 2 2249  
2795 2796 139 1.1688 -2.3153 -23.8262 1.0035 -2.3302 -24.0131 0.0200 19.4994 6.2570 3 2 139  
9464 9465 499 -6.8142 -7.5336 -24.7087 -6.7341 -7.5948 -24.4799 0.0200 19.4995 3.5105 3 2 499  
30808 30809 1729 -12.5492 -2.4387 -45.7299 -12.7870 -2.4447 -45.8069 0.0200 19.4996 1.9949 3 2 1729  
25050 25051 1379 7.2311 -5.9449 -41.7129 7.0964 -5.8170 -41.8802 0.0200 19.5000 1.5770 3 2 1379  
35353 35354 2030 -3.9260 0.8967 -54.8666 -3.8382 0.7928 -55.0763 0.0200 19.5001 3.5098 3 2 2030  
28072 28073 1560 -3.7875 0.7836 -48.8301 -3.7368 0.9668 -48.6678 0.0200 19.5002 1.2190 3 2 1560  
38816 38817 2297 5.9013 -4.8886 -62.2589 5.7981 -5.1063 -62.3255 0.0200 19.5002 1.9943 3 2 2297  
36150 36151 2087 -1.2805 2.2597 -54.5231 -1.4409 2.4336 -54.6041 0.0200 19.5003 3.9655 3 2 2087  
10610 10611 562 -2.0382 2.2826 -30.1295 -2.1139 2.5088 -30.2043 0.0200 19.5003 3.9654 3 2 562  
24130 24131 1324 3.0442 -5.1896 -43.9994 3.1732 -4.9911 -43.9192 0.0200 19.5007 2.4955 3 2 1324  
24605 24606 1353 -10.3656 -4.5891 -39.4802 -10.6102 -4.5464 -39.4512 0.0200 19.5008 1.0571 3 2 1353  
32356 32357 1830 4.9985 -5.0905 -43.6263 5.1382 -5.2968 -43.6063 0.0200 19.5011 7.9882 3 2 1830  
32376 32377 1831 1.4789 -0.4313 -40.2986 1.4222 -0.1880 -40.2894 0.0200 19.5011 7.9882 3 2 1831  
15102 15103 810 1.9727 -0.0554 -36.5572 2.1849 0.0456 -36.6425 0.0200 19.5017 2.2311 3 2 810  
20320 20321 1105 -0.5033 0.4723 -41.5077 -0.4441 0.6642 -41.6566 0.0200 19.5018 0.9045 3 2 1105  
4731 4732 244 2.2178 1.9676 -26.5328 2.1959 1.8455 -26.7499 0.0200 19.5019 1.3898 3 2 244  
34505 34506 1971 -2.7645 1.2911 -53.9981 -2.5411 1.3508 -54.0931 0.0200 19.5020 2.4942 3 2 1971  
11169 11170 592 -0.1339 -11.0283 -25.2648 -0.3761 -11.0033 -25.2081 0.0200 19.5021 4.5215 3 2 592  
35477 35478 2041 -1.0469 1.9374 -61.3039 -1.0713 1.9433 -61.5526 0.0400 19.5026 9.4860 2 2 2041  
380 381 1 3.1083 -1.4389 -81.0305 3.0430 -1.4150 -81.2706 0.2000 19.5029 20.0000 1 2 1  
17765 17766 960 4.5807 -4.8990 -37.3621 4.6181 -4.6647 -37.4408 0.0200 19.5030 1.5739 3 2 960  
36709 36710 2128 -7.9757 -2.5192 -57.1348 -8.2169 -2.4922 -57.0750 0.0200 19.5034 2.2295 3 2 2128  
37208 37209 2167 -0.5645 -5.8067 -61.8126 -0.5339 -5.5634 -61.7640 0.0200 19.5035 0.9028 3 2 2167  
39673 39674 2378 3.0814 0.7044 -61.1406 3.1962 0.8673 -60.9897 0.0200 19.5036 3.1209 3 2 2378  
39688 39689 2379 3.5461 -0.9032 -60.7328 3.7673 -1.0153 -60.7009 0.0200 19.5036 3.1209 3 2 2379  
36473 36474 2111 4.1904 3.9977 -55.9168 4.4151 4.0725 -55.9966 0.0200 19.5040 1.3876 3 2 2111  
36965 36966 2148 -5.9369 -3.6117 -58.4269 -5.9897 -3.8409 -58.3421 0.0200 19.5041 1.5728 3 2 2148  
33533 33534 1905 -5.3486 -4.9650 -53.3655 -5.4525 -4.8126 -53.5343 0.0200 19.5048 3.9610 3 2 1905  
44020 44021 2769 -1.3798 25.2200 -10.9425 -1.3291 25.2129 -11.1872 0.0200 19.5049 0.9014 3 2 2769  
44732 44733 2829 10.4858 8.5949 -2.8238 10.4871 8.8047 -2.6879 0.0200 19.5049 1.0530 3 2 2829  
36165 36166 2088 3.1205 4.0981 -53.7559 3.1112 4.3313 -53.6663 0.0200 19.5050 3.5050 3 2 2088  
42257 42258 2648 4.3535 6.8639 -18.6143 4.2190 7.0608 -18.6895 0.0200 19.5055 0.7579 3 2 2648  
44063 44064 2776 1.1372 22.7296 -15.3912 0.9217 22.8508 -15.4286 0.0200 19.5056 1.0523 3 2 2776  
44070 44071 2777 0.9804 22.4964 -15.3575 0.7604 22.5674 -15.4525 0.0200 19.5056 1.0523 3 2 2777  
14007 14008 749 0.6946 0.5606 -34.6711 0.9110 0.4466 -34.7230 0.0200 19.5056 2.4907 3 2 749  
18897 18898 1024 -1.7256 -5.4752 -42.4481 -1.7710 -5.5232 -42.6892 0.0400 19.5064 15.4558 2 2 1024  
26897 26898 1490 4.4013 -2.3398 -49.1991 4.3654 -2.3160 -49.4453 0.0400 19.5066 13.0998 2 2 1490  
41786 41787 2620 -10.4693 5.9770 -12.5006 -10.4652 6.2045 -12.6042 0.0200 19.5068 1.0511 3 2 2620  
42204 42205 2643 4.7503 3.0663 -15.8979 4.8526 2.8900 -15.7532 0.0200 19.5074 3.9584 3 2 2643  
37416 37417 2182 7.6156 -7.1485 -56.7684 7.7790 -6.9961 -56.8805 0.0200 19.5075 2.2253 3 2 2182  
44646 44647 2822 10.5232 11.0355 -4.5613 10.5095 11.2217 -4.6330 0.0400 19.5076 6.2553 2 2 2822  
40462 40463 2466 -1.0926 -3.2194 -65.8223 -1.1082 -3.4645 -65.7757 0.0200 19.5082 1.0497 3 2 2466  
7145 7146 375 -3.0831 11.6287 -21.4393 -3.2640 11.6049 -21.6103 0.0200 19.5089 0.8974 3 2 375  
40412 40467 2467 -1.3862 -2.6128 -66.4408 -1.6075 -2.7198 -66.3954 0.0200 19.5090 0.6192 3 2 2467  
25590 25591 1412 -2.2855 -9.0178 -48.0871 -2.3651 -9.0819 -48.2590 0.0400 19.5094 13.5270 2 2 1412  
38082 38083 2236 -1.0532 1.0058 -61.8107 -1.2370 0.8771 -61.9209 0.0200 19.5098 0.7536 3 2 2236  
16549 16550 890 0.8493 -12.5785 -27.8240 0.7358 -12.7754 -27.7200 0.0200 19.5100 7.9793 3 2 890  
24117 24118 1323 0.8633 -5.4906 -43.6892 0.6912 -5.3171 -43.7422 0.0200 19.5102 3.1143 3 2 1323  
38434 38435 2264 8.5771 -1.1011 -57.9195 8.5799 -1.0681 -58.1673 0.0200 19.5102 2.7805 3 2 2264  
12353 12354 658 -5.5481 -2.5485 -32.4329 -5.6165 -2.7715 -32.5230 0.0200 19.5102 1.3814 3 2 658  
39900 39986 2410 1.4163 -9.4003 -65.5148 1.6572 -9.4569 -65.4793 0.0200 19.5108 0.6174 3 2 2410  
43995 43996 2766 0.6900 25.2586 -10.2603 0.7357 25.4279 -10.4384 0.0200 19.5110 2.2219 3 2 2766  
38034 38035 2231 -2.6126 -1.6106 -58.3211 -2.7991 -1.7769 -58.3151 0.0200 19.5110 3.1135 3 2 2231  
19911 19912 1082 -1.1725 -0.4313 -43.8078 -1.3077 -0.4002 -44.0157 0.0400 19.5113 15.1866 2 2 1082  
41042 41043 2572 5.7530 -3.5928 -74.6979 5.9353 -3.6970 -74.8336 0.0400 19.5114 2.3208 2 2 2572  
38270 38271 2251 8.5171 -5.5827 -59.4194 8.4717 -5.7744 -59.5733 0.0200 19.5115 1.5654 3 2 2251  
2891 2892 146 0.4377 0.5775 -24.1949 0.5275 0.7518 -24.0397 0.0200 19.5126 0.8937 3 2 146  
41134 41135 2590 2.9581 -2.0659 -79.0494 2.7845 -2.2116 -79.1549 0.0400 19.5126 0.7390 2 2 2590  
27647 27648 1534 -3.7430 -0.4553 -49.2192 -3.9250 -0.4474 -49.3903 0.0200 19.5127 1.9819 3 2 1534  
31141 31142 1750 2.7037 4.4427 -43.5125 2.5019 4.5613 -43.4249 0.0200 19.5129 3.4970 3 2 1750  
34478 34479 1969 -3.5555 0.2023 -54.4498 -3.4468 0.2894 -54.6573 0.0200 19.5130 3.4970 3 2 1969  
33232 33233 1885 -7.7184 -8.7314 -51.8981 -7.9428 -8.7211 -52.0078 0.0200 19.5130 3.1116 3 2 1885  
44818 44819 2840 12.8533 0.3393 -5.1072 12.8611 0.0944 -5.1565 0.0200 19.5131 1.2061 3 2 2840  
39003 39004 2314 -2.7758 -8.0118 -61.8248 -3.0036 -8.1112 -61.7977 0.0200 19.5131 0.8932 3 2 2314  
9478 9479 500 -7.6023 -6.4698 -25.9170 -7.7780 -6.6224 -25.8256 0.0200 19.5137 2.7770 3 2 500  
30784 30785 1727 -8.0139 -0.8503 -46.0105 -7.8396 -0.7079 -46.1193 0.0200 19.5138 3.1107 3 2 1727  
10647 10648 565 -3.9799 -1.7958 -31.6926 -3.9455 -1.9225 -31.9054 0.0200 19.5139 1.7632 3 2 565  
29148 29149 1625 2.7105 -5.3427 -45.5630 2.9113 -5.4170 -45.6921 0.0200 19.5143 6.2421 3 2 1625  
41004 41005 2562 2.0152 -5.4014 -72.7584 2.0406 -5.6321 -72.8514 0.0400 19.5143 2.7056 2 2 2562  
39454 39455 2355 -1.6044 -1.4027 -59.4248 -1.6947 -1.5571 -59.2501 0.0200 19.5146 1.7625 3 2 2355  
948 949 40 -2.4894 1.3927 -22.0910 -2.5976 1.3925 -22.3164 0.0200 19.5146 5.2282 3 2 40  
34226 34227 1953 -7.5345 -0.1251 -53.4410 -7.7594 -0.0720 -53.5364 0.0200 19.5146 1.0433 3 2 1953  
40094 40095 2422 6.6654 -2.2581 -66.9180 6.8894 -2.2573 -67.0290 0.0200 19.5148 0.8915 3 2 2422  
40079 40080 2420 6.7081 -0.5320 -65.0982 6.7840 -0.3227 -64.9844 0.0200 19.5150 1.7620 3 2 2420  
21790 21791 1189 8.1878 -3.3958 -40.4998 8.0200 -3.5109 -40.6451 0.0200 19.5153 1.2039 3 2 1189  
38658 38659 2284 -2.1091 -7.5862 -62.7521 -1.8894 -7.6068 -62.8697 0.0200 19.5155 0.7479 3 2 2284  
30440 30441 1706 -3.6965 -2.3046 -51.7517 -3.9279 -2.3855 -51.8005 0.0200 19.5161 1.5608 3 2 1706  
25041 25042 1378 8.4765 -8.8470 -40.4078 8.5671 -9.0352 -40.2706 0.0200 19.5171 2.2157 3 2 1378  
2238 2239 110 0.7318 -3.9816 -20.6912 0.9654 -3.9133 -20.7484 0.0200 19.5172 3.4927 3 2 110  
21186 21187 1153 1.3151 -4.3695 -35.6037 1.4350 -4.1855 -35.7232 0.0200 19.5174 6.2390 3 2 1153  
23197 23198 1270 0.0356 1.8463 -43.3192 0.1061 2.0852 -43.3415 0.0200 19.5176 2.7731 3 2 1270  
35938 35939 2072 4.5132 -6.1924 -57.1634 4.5441 -6.0300 -57.3509 0.0200 19.5178 2.2150 3 2 2072  
43146 43147 2703 15.5923 15.9701 -12.9660 15.7048 15.9761 -13.1892 0.0400 19.5179 10.8143 2 2 2703  
4723 4724 243 4.2474 2.7593 -24.3534 4.4714 2.8697 -24.3416 0.0200 19.5179 2.2149 3 2 243  
28157 28158 1566 -10.5103 3.8691 -48.3825 -10.5231 3.8922 -48.6311 0.0400 19.5182 12.6675 2 2 1566  
36850 36851 2140 -4.7741 -3.2119 -57.4975 -4.9756 -3.2565 -57.6387 0.0200 19.5183 5.2245 3 2 2140  
34530 34531 1974 -5.5147 1.6333 -55.1223 -5.7598 1.5949 -55.0909 0.0200 19.5184 0.8879 3 2 1974  
19817 19818 1076 -1.3254 6.0621 -37.8132 -1.3885 6.2920 -37.8887 0.0200 19.5185 1.0394 3 2 1076  
41779 41780 2619 -11.4881 3.9142 -11.9413 -11.6277 3.7160 -12.0021 0.0200 19.5188 1.7583 3 2 2619  
18252 18253 986 -3.5384 5.9953 -33.6440 -3.6299 5.8796 -33.8458 0.0200 19.5188 3.4911 3 2 986  
43013 43014 2692 -1.7216 15.8107 -12.3101 -1.9585 15.8835 -12.2772 0.0200 19.5188 3.9469 3 2 2692  
39927 39928 2404 1.8392 -4.4649 -63.9054 1.9367 -4.2425 -63.9646 0.0200 19.5190 2.7717 3 2 2404  
39941 39942 2405 0.9188 -7.9547 -61.2297 0.8134 -8.1108 -61.0653 0.0200 19.5190 2.7717 3 2 2405  
40730 40731 2505 4.4502 -4.0237 -70.6798 4.4826 -4.2645 -70.6210 0.0200 19.5192 0.7442 3 2 2505  
15619 15620 838 2.3648 1.6416 -31.9008 2.3128 1.8246 -31.7387 0.0200 19.5192 3.4907 3 2 838  
18625 18626 1007 -0.1990 3.8412 -30.6867 -0.1307 3.6597 -30.8444 0.0200 19.5195 7.9698 3 2 1007  
43890 43891 2756 5.3632 20.7197 -17.1123 5.5322 20.8627 -17.2284 0.0200 19.5196 0.7438 3 2 2756  
14017 14018 750 -2.4960 0.3550 -35.1539 -2.6010 0.1632 -35.2749 0.0200 19.5198 1.7572 3 2 750  
38139 38140 2242 10.4384 -5.5204 -61.9896 10.5630 -5.4996 -62.1446 0.0400 19.5202 7.6997 2 2 2242  
44594 44595 2815 5.3900 0.1215 -9.9152 5.1682 0.2368 -9.9191 0.0200 19.5207 1.1985 3 2 2815  
43842 43843 2751 7.5761 20.8944 -14.1687 7.7846 20.9310 -14.3018 0.0200 19.5208 3.1037 3 2 2751  
33804 33805 1924 0.3853 -12.1341 -49.6258 0.3065 -12.3455 -49.7335 0.0200 19.5209 5.2219 3 2 1924  
33913 33914 1932 3.9264 -11.7486 -54.0327 3.8425 -11.9516 -53.9134 0.0200 19.5213 1.1979 3 2 1932  
32831 32832 1859 7.5394 -5.6672 -46.1942 7.5970 -5.6348 -45.9531 0.0200 19.5214 5.2214 3 2 1859  
34516 34517 1972 -3.2992 1.2978 -54.6008 -3.0960 1.3929 -54.7111 0.0200 19.5215 1.9731 3 2 1972  
4682 4683 240 -1.2230 3.8131 -23.5813 -1.4683 3.7855 -23.6214 0.0200 19.5215 4.5021 3 2 240  
20908 20909 1139 1.3982 -9.7508 -42.3382 1.3885 -9.8351 -42.5193 0.0400 19.5217 14.9152 2 2 1139  
14404 14405 771 -1.0279 -8.3556 -29.2296 -0.9361 -8.5523 -29.3536 0.0200 19.5223 7.9670 3 2 771  
2885 2886 145 1.0574 -0.9496 -24.7803 1.2248 -1.1207 -24.8526 0.0200 19.5224 1.7547 3 2 145  
24148 24149 1326 2.0670 -7.4825 -44.6048 1.8564 -7.3480 -44.6118 0.0200 19.5225 1.1967 3 2 1326  
44896 44897 2860 13.8684 7.2349 -12.5806 13.6712 7.3507 -12.6815 0.0400 19.5226 0.8560 2 2 2860  
15202 15658 842 1.7212 0.2677 -36.0778 1.5010 0.3789 -36.1185 0.0200 19.5226 0.6056 3 2 842  
41756 41757 2617 -11.6152 3.4036 -11.8042 -11.7333 3.3457 -12.0167 0.0200 19.5234 3.1012 3 2 2617  
37439 37440 2185 8.1926 -9.7738 -55.8942 8.1716 -9.9577 -55.7262 0.0200 19.5238 0.7397 3 2 2185  
30006 30007 1678 -7.7988 -1.8982 -47.3674 -7.7328 -1.6572 -47.3595 0.0200 19.5239 3.9418 3 2 1678  
34375 34376 1963 -6.3805 -1.7224 -47.1270 -6.5912 -1.6617 -47.0069 0.0200 19.5241 6.2323 3 2 1963  
15653 15654 841 2.1023 0.9892 -35.6027 2.2682 1.1762 -35.6044 0.0200 19.5245 1.3672 3 2 841  
39161 39162 2328 -0.3822 -3.8525 -65.0118 -0.5775 -3.6965 -65.0075 0.0200 19.5247 1.1945 3 2 2328  
32922 32923 1865 8.7539 -5.4417 -51.2522 8.6937 -5.3376 -51.4713 0.0200 19.5249 2.2080 3 2 1865  
16182 16183 870 -5.1522 -5.2983 -34.4308 -4.9311 -5.2576 -34.3215 0.0200 19.5249 1.9697 3 2 870  
21255 21256 1157 2.4666 -5.6444 -36.5571 2.5646 -5.4145 -36.5603 0.0200 19.5249 3.9408 3 2 1157  
5940 5941 309 -4.5433 -3.1503 -27.6702 -4.7356 -3.2845 -27.7569 0.0200 19.5250 1.9696 3 2 309  
38712 38713 2290 6.9807 -3.9458 -65.9435 6.9797 -3.9280 -66.1427 0.0400 19.5256 7.1967 2 2 2290  
43937 43938 2762 -1.0740 27.4210 -12.4916 -1.0064 27.5612 -12.6872 0.0400 19.5258 6.1037 2 2 2762  
40029 40030 2416 7.5261 -2.5269 -69.3539 7.6091 -2.5623 -69.5870 0.0400 19.5260 5.6438 2 2 2416  
40846 40863 2529 0.8643 -0.8992 -70.4607 0.7985 -1.0074 -70.6763 0.0200 19.5264 0.6019 3 2 2529  
40846 40868 2530 0.8643 -0.8992 -70.4607 0.8171 -0.9279 -70.7045 0.0200 19.5264 0.6019 3 2 2530  
43683 43684 2739 8.7334 19.1791 -12.7894 8.9125 19.3212 -12.8906 0.0200 19.5264 0.7370 3 2 2739  
38596 38597 2278 -2.9379 -5.4385 -59.4002 -3.1738 -5.3939 -59.3302 0.0200 19.5266 3.4833 3 2 2278  
19196 19197 1039 -4.2276 -7.1779 -34.1801 -4.4744 -7.2098 -34.2038 0.0200 19.5268 6.2296 3 2 1039  
38997 38998 2313 -1.7563 -8.8066 -61.7300 -1.7357 -9.0547 -61.7530 0.0200 19.5271 1.3646 3 2 2313  
36916 36917 2144 -6.1060 -2.9912 -58.7998 -6.3341 -2.9093 -58.8610 0.0200 19.5272 3.4827 3 2 2144  
22267 22268 1216 -4.4174 0.3488 -41.9436 -4.4246 0.5934 -41.8921 0.0200 19.5273 1.7498 3 2 1216  
15116 15117 812 -0.0997 0.2028 -36.8297 -0.3303 0.1878 -36.9252 0.0200 19.5273 0.7361 3 2 812  
31984 31985 1806 4.2101 -15.9787 -41.7364 4.1292 -16.0861 -41.9472 0.0400 19.5274 11.1876 2 2 1806  
18719 18720 1012 -3.5226 5.6828 -33.6689 -3.4998 5.6411 -33.9143 0.0200 19.5274 5.2154 3 2 1012  
17219 17220 928 5.5062 -4.9113 -37.0563 5.5954 -5.0675 -37.2299 0.0200 19.5282 3.0964 3 2 928  
27655 27656 1535 -3.2040 0.2669 -49.4414 -3.3602 0.3028 -49.6333 0.0200 19.5286 1.3631 3 2 1535  
965 966 41 -5.7071 -2.1284 -19.3400 -5.8906 -2.1564 -19.1726 0.0200 19.5288 4.4948 3 2 41  
5929 5930 308 -1.1073 -2.4073 -24.8522 -0.9203 -2.4052 -24.6863 0.0200 19.5290 2.7617 3 2 308  
44889 44890 2855 15.3542 8.2340 -8.8271 15.4340 8.4015 -8.7524 0.0400 19.5290 2.4132 2 2 2855  
40958 40959 2550 7.4485 -3.2618 -72.8863 7.6409 -3.3478 -73.0208 0.0400 19.5291 3.0863 2 2 2550  
33905 33906 1931 5.5026 -9.5608 -53.6822 5.7028 -9.4113 -53.6915 0.0200 19.5291 1.7480 3 2 1931  
36214 36215 2092 2.5148 2.8056 -57.7529 2.5703 3.0197 -57.8695 0.0200 19.5291 1.5478 3 2 2092  
28880 28881 1609 8.4968 -0.1543 -45.3938 8.5252 0.0025 -45.5865 0.0200 19.5291 1.5478 3 2 1609  
40764 40765 2511 3.5698 -4.2443 -73.7913 3.5281 -4.2364 -73.9867 0.0400 19.5293 4.0208 2 2 2511  
44090 44091 2784 1.7546 27.1666 -14.1985 1.8087 27.4005 -14.2683 0.0400 19.5296 1.7616 2 2 2784  
38060 38061 2233 0.1986 -0.7551 -61.7853 0.2195 -0.8774 -62.0024 0.0200 19.5299 2.2030 3 2 2233  
40504 40505 2473 6.5093 -3.1589 -72.4747 6.5863 -3.1462 -72.7123 0.0400 19.5300 4.7512 2 2 2473  
39444 39445 2354 -0.6217 -0.1078 -62.4804 -0.5991 0.0565 -62.6674 0.0200 19.5303 2.2025 3 2 2354  
19810 19811 1075 -0.1575 5.5344 -36.1455 0.0358 5.6230 -36.0141 0.0200 19.5305 1.7466 3 2 1075  
31901 31902 1799 -1.2960 -0.2460 -52.9749 -1.3347 -0.4889 -53.0198 0.0200 19.5305 1.5464 3 2 1799  
4839 4840 250 6.1675 -5.6697 -28.3046 6.1828 -5.6727 -28.5542 0.0400 19.5309 18.6617 2 2 250  
36221 36222 2093 1.9228 1.2736 -58.3392 1.9290 1.0969 -58.5159 0.0200 19.5311 1.0268 3 2 2093  
23100 23101 1264 1.5982 -2.3187 -39.8894 1.7983 -2.3974 -40.0170 0.0200 19.5311 6.2253 3 2 1264  
34830 34831 1995 1.6471 -9.1327 -57.0543 1.7164 -8.9139 -57.1533 0.0200 19.5315 0.7319 3 2 1995  
7842 7843 412 -0.3658 -0.2532 -31.9467 -0.2956 -0.2429 -32.1337 0.0400 19.5327 18.0430 2 2 412  
36901 36902 2143 -4.9974 -0.0032 -55.8051 -5.1073 0.0855 -55.5988 0.0200 19.5330 3.9328 3 2 2143  
35955 35956 2074 2.0347 -7.6246 -58.0285 1.8110 -7.5293 -58.0869 0.0200 19.5330 1.1862 3 2 2074  
32246 32247 1821 7.9554 -13.4853 -40.3426 8.1794 -13.5301 -40.2410 0.0200 19.5332 1.9614 3 2 1821  
38529 38530 2274 -1.9412 -8.9901 -64.9633 -1.9560 -9.0896 -65.1921 0.0400 19.5334 7.3651 2 2 2274  
4665 4666 239 -1.5172 1.2361 -22.8402 -1.7571 1.1773 -22.8793 0.0200 19.5335 5.2093 3 2 239  
44395 44396 2797 4.0641 1.9943 -11.1049 4.2959 2.0019 -11.1983 0.0200 19.5339 2.1989 3 2 2797  
39318 39319 2343 2.2824 -7.0594 -66.1276 2.2289 -7.2293 -66.3030 0.0200 19.5342 1.0237 3 2 2343  
42686 42687 2673 0.0952 9.9649 -18.2430 0.1536 10.2072 -18.2228 0.0200 19.5346 1.0233 3 2 2673  
37426 37427 2183 7.7385 -9.9142 -54.4952 7.8521 -10.0862 -54.3537 0.0200 19.5347 1.7424 3 2 2183  
37499 37500 2191 2.9868 -4.4867 -65.6408 3.0665 -4.4765 -65.8240 0.0400 19.5347 8.1958 2 2 2191  
23958 23959 1314 1.0233 -9.3169 -37.0665 0.9299 -9.5428 -37.1185 0.0200 19.5348 7.9545 3 2 1314  
37933 37934 2225 -1.8998 1.1449 -64.2571 -1.8890 1.0376 -64.4827 0.0400 19.5350 7.8658 2 2 2225  
19787 19788 1073 -0.1273 6.0775 -35.0993 0.0742 6.1936 -35.0077 0.0200 19.5351 3.0895 3 2 1073  
43406 43407 2719 14.0665 15.5377 -10.6349 14.1542 15.7712 -10.6184 0.0200 19.5355 1.0224 3 2 2719  
44635 44737 2830 10.6139 8.6449 -3.6490 10.7719 8.7784 -3.5085 0.0200 19.5357 0.5925 3 2 2830  
39576 39577 2367 6.0829 -3.6105 -63.0240 6.0689 -3.3859 -63.1328 0.0200 19.5358 2.4605 3 2 2367  
6549 6550 343 -7.7914 -3.0749 -24.8560 -8.0332 -3.0115 -24.8523 0.0200 19.5367 1.0212 3 2 343  
40540 40541 2477 5.6063 -2.8415 -69.9294 5.5432 -2.6684 -70.0983 0.0200 19.5369 0.8694 3 2 2477  
34714 34715 1986 -2.0080 -8.0068 -50.1283 -2.2379 -7.9084 -50.1279 0.0200 19.5369 5.2059 3 2 1986  
